student_id,name,sleep,clean,noise,roommate_count,wants_ac,wants_private_bath,wants_balcony,wants_kitchen,wants_laundry,wants_wifi,wants_parking
478,Student_478,1,4,4,3,1,1,0,1,1,1,0
479,Student_479,5,3,2,4,0,1,1,1,0,0,0
480,Student_480,5,4,4,3,0,1,1,1,0,1,1
481,Student_481,1,1,1,3,1,0,0,0,1,0,0
482,Student_482,4,1,3,2,0,1,1,0,1,1,1
483,Student_483,2,5,1,1,0,1,0,0,0,1,0
484,Student_484,5,5,3,3,0,0,0,1,0,0,1
485,Student_485,1,3,5,1,1,0,0,1,1,0,1
486,Student_486,3,5,3,2,1,1,1,1,1,1,0
487,Student_487,1,4,1,3,1,0,0,0,1,0,1
488,Student_488,3,5,4,4,0,1,0,0,1,0,1
489,Student_489,4,4,1,4,0,1,0,1,1,1,0
490,Student_490,2,5,1,3,1,1,0,1,0,0,1
491,Student_491,1,5,5,4,1,1,0,1,1,0,0
492,Student_492,5,5,2,3,1,1,0,1,1,1,1
493,Student_493,4,2,1,4,0,0,0,1,1,0,0
494,Student_494,1,2,5,2,1,0,1,1,0,1,1
495,Student_495,5,5,4,4,1,0,0,0,0,1,1
496,Student_496,1,4,5,4,1,1,0,1,1,0,0
497,Student_497,3,3,5,2,0,1,0,0,0,0,1
498,Student_498,1,1,3,2,1,0,1,0,1,0,1
499,Student_499,1,2,2,4,0,0,1,1,1,1,1
500,Student_500,1,5,2,1,1,0,0,0,1,0,1
501,Student_501,4,1,4,1,0,1,0,1,0,1,1
502,Student_502,1,2,5,3,1,0,1,1,0,0,1
503,Student_503,5,3,4,4,1,0,0,1,0,1,1
504,Student_504,3,4,4,3,0,1,0,1,1,0,1
505,Student_505,3,5,2,2,1,0,0,0,0,1,1
506,Student_506,1,3,2,4,1,0,0,0,1,0,1
507,Student_507,4,2,2,2,1,1,1,1,0,0,0
508,Student_508,4,5,1,4,1,1,0,0,1,1,0
509,Student_509,5,1,5,4,0,0,1,1,1,1,0
510,Student_510,1,4,4,2,0,1,0,1,0,1,0
511,Student_511,3,2,5,4,0,0,1,1,1,1,0
512,Student_512,4,4,4,4,0,0,0,1,0,1,1
513,Student_513,1,5,4,3,0,0,0,1,1,1,1
514,Student_514,4,3,4,2,0,0,1,0,1,0,1
515,Student_515,4,4,4,1,0,1,0,0,0,1,0
516,Student_516,3,1,3,1,0,1,1,0,1,0,0
517,Student_517,2,2,3,4,1,1,1,1,1,1,1
518,Student_518,5,1,1,3,1,0,0,1,1,1,1
519,Student_519,5,4,2,4,0,0,0,0,1,1,1
520,Student_520,3,3,4,3,0,0,1,0,0,1,1
521,Student_521,4,3,5,4,0,1,1,1,0,1,0
522,Student_522,1,1,3,1,1,0,1,1,0,0,0
523,Student_523,4,5,2,2,0,0,0,1,1,0,0
524,Student_524,3,5,1,3,0,0,0,1,0,1,0
525,Student_525,5,3,2,4,0,1,0,0,0,0,1
526,Student_526,4,1,4,4,0,0,1,0,1,0,1
527,Student_527,5,1,2,3,1,0,0,1,1,1,1
528,Student_528,1,1,4,3,0,1,1,0,0,1,1
529,Student_529,5,4,3,1,1,1,1,0,0,1,0
530,Student_530,5,5,3,3,1,0,1,1,1,0,1
531,Student_531,2,5,4,4,1,0,0,0,1,1,1
532,Student_532,2,4,5,1,0,1,0,1,1,0,0
533,Student_533,2,2,3,1,1,1,1,0,1,0,1
534,Student_534,5,4,5,2,0,1,1,1,0,1,1
535,Student_535,3,1,4,2,0,0,1,1,0,0,0
536,Student_536,5,4,4,2,0,1,1,0,1,0,0
537,Student_537,3,1,3,3,0,0,0,1,1,1,1
538,Student_538,3,3,5,1,0,1,0,1,0,1,0
539,Student_539,2,1,4,3,0,0,1,1,0,1,1
540,Student_540,4,5,3,1,0,0,0,1,0,0,1
541,Student_541,1,4,4,4,0,1,0,0,0,1,1
542,Student_542,2,1,2,3,1,1,0,1,1,1,0
543,Student_543,2,2,2,1,0,0,0,0,0,0,1
544,Student_544,4,3,3,2,1,1,1,0,1,0,1
545,Student_545,1,2,4,2,0,0,0,0,1,1,1
546,Student_546,5,2,3,4,1,0,1,1,0,0,1
547,Student_547,5,2,1,3,1,1,0,0,1,1,1
548,Student_548,2,3,3,1,0,0,1,1,1,0,1
549,Student_549,1,3,3,2,1,1,1,1,1,0,0
550,Student_550,2,3,2,1,0,0,0,1,1,0,0
551,Student_551,3,3,2,3,1,0,0,0,0,1,0
552,Student_552,2,2,4,2,0,1,0,1,0,0,0
553,Student_553,2,5,3,4,1,0,0,0,0,0,1
554,Student_554,5,5,3,4,1,0,1,1,1,0,1
555,Student_555,5,3,4,3,0,0,1,1,1,1,0
556,Student_556,5,4,5,3,1,1,0,0,0,0,0
557,Student_557,3,1,4,1,0,1,1,1,1,1,0
558,Student_558,5,4,2,4,0,0,1,1,0,1,0
559,Student_559,1,4,2,3,1,0,0,0,0,1,1
560,Student_560,4,4,3,3,1,0,0,0,1,1,0
561,Student_561,1,5,2,4,1,1,1,0,0,1,1
562,Student_562,1,1,4,1,0,0,0,0,1,0,1
563,Student_563,5,4,3,1,0,0,0,0,0,0,1
564,Student_564,4,3,4,4,0,1,1,1,1,1,0
565,Student_565,4,5,4,4,0,1,1,1,1,1,0
566,Student_566,4,3,3,4,1,0,0,0,0,0,0
567,Student_567,3,3,5,4,0,1,1,0,0,0,1
568,Student_568,5,4,2,4,0,0,1,1,1,1,0
569,Student_569,4,3,1,3,1,1,0,0,1,1,1
570,Student_570,3,1,1,2,1,1,1,1,1,1,1
571,Student_571,2,3,1,4,1,1,0,0,1,1,1
572,Student_572,2,4,2,2,0,1,0,1,0,0,1
573,Student_573,3,3,5,1,1,0,1,1,0,1,0
574,Student_574,3,5,4,3,1,0,1,0,1,1,1
575,Student_575,5,5,3,2,0,1,0,0,1,1,1
576,Student_576,5,5,5,1,0,0,1,1,1,0,1
577,Student_577,2,2,1,1,0,0,1,1,0,1,1
578,Student_578,4,5,2,1,0,0,0,0,0,1,0
579,Student_579,2,5,2,4,1,1,1,0,1,0,1
580,Student_580,4,2,3,3,0,1,1,1,1,1,1
581,Student_581,4,5,4,1,1,0,1,1,1,1,1
582,Student_582,5,4,5,4,1,0,0,1,0,0,0
583,Student_583,1,5,5,2,0,0,1,0,0,1,0
584,Student_584,1,5,5,3,0,0,0,0,1,1,0
585,Student_585,3,2,4,2,0,1,1,0,1,0,1
586,Student_586,5,4,4,2,0,0,1,0,1,1,0
587,Student_587,4,3,4,4,1,0,0,0,0,1,1
588,Student_588,1,1,3,2,0,0,1,1,1,1,0
589,Student_589,4,4,2,3,0,0,1,1,1,1,0
590,Student_590,1,3,1,2,1,0,1,0,0,0,1
591,Student_591,1,4,4,4,1,1,0,1,1,1,0
592,Student_592,1,3,2,1,1,1,0,1,0,0,0
593,Student_593,5,3,4,4,0,1,0,1,1,1,1
594,Student_594,2,4,1,1,1,1,1,1,0,1,1
595,Student_595,4,2,4,2,1,1,0,1,0,1,1
596,Student_596,5,4,2,1,1,0,1,0,0,1,0
597,Student_597,5,4,3,4,0,1,1,1,1,1,1
598,Student_598,5,3,1,4,1,1,0,0,1,0,1
599,Student_599,5,1,2,3,0,1,0,0,0,1,0
600,Student_600,5,3,5,3,1,0,1,1,1,1,1
601,Student_601,3,5,5,1,1,0,0,1,0,0,0
602,Student_602,4,4,5,1,1,0,0,1,0,0,1
603,Student_603,5,4,3,3,1,0,1,1,0,1,1
604,Student_604,4,2,4,2,1,1,1,0,1,0,1
605,Student_605,3,3,4,3,1,1,1,1,0,1,0
606,Student_606,3,2,4,2,0,1,0,0,1,1,1
607,Student_607,4,4,3,1,0,0,1,0,1,1,1
608,Student_608,1,3,5,1,0,1,0,1,0,0,0
609,Student_609,2,3,4,4,1,1,1,0,1,1,1
610,Student_610,1,5,3,4,0,0,0,0,1,0,1
611,Student_611,1,5,3,2,1,0,0,0,1,0,0
612,Student_612,1,1,2,2,0,1,1,1,0,0,0
613,Student_613,5,5,4,3,1,1,0,0,1,1,1
614,Student_614,3,3,5,2,0,1,0,1,0,1,1
615,Student_615,1,5,1,1,1,1,0,0,0,1,0
616,Student_616,3,1,3,1,1,1,1,0,1,0,0
617,Student_617,4,4,2,1,0,1,0,1,0,0,0
618,Student_618,2,5,1,4,1,0,1,0,1,1,1
619,Student_619,4,3,3,2,0,0,1,1,0,0,1
620,Student_620,4,4,2,2,0,1,0,0,1,0,0
621,Student_621,5,3,4,4,0,0,0,0,1,0,0
622,Student_622,2,4,2,4,0,1,1,1,0,0,1
623,Student_623,4,3,3,4,1,1,1,0,0,0,1
624,Student_624,4,5,4,1,0,0,0,1,0,1,0
625,Student_625,2,5,5,2,1,0,1,0,0,1,0
626,Student_626,2,1,2,3,1,1,1,1,0,1,0
627,Student_627,4,4,1,3,1,0,1,0,1,1,0
628,Student_628,2,1,4,2,0,1,0,1,1,1,1
629,Student_629,4,2,4,2,1,0,0,1,0,0,0
630,Student_630,4,5,5,4,1,1,1,1,0,0,1
631,Student_631,5,4,2,4,0,0,0,0,1,1,0
632,Student_632,1,1,1,1,1,1,0,1,1,1,0
633,Student_633,4,1,5,4,1,0,1,0,1,1,1
634,Student_634,3,2,2,2,1,0,1,1,0,1,0
635,Student_635,1,1,1,1,1,0,0,1,1,0,0
636,Student_636,1,3,1,3,1,1,0,1,0,1,1
637,Student_637,1,5,3,2,0,0,0,0,0,0,0
638,Student_638,5,1,1,3,0,0,0,1,0,1,1
639,Student_639,4,1,2,2,0,1,0,0,1,0,1
640,Student_640,5,2,5,2,0,1,0,1,0,1,1
641,Student_641,4,3,5,1,0,0,0,1,1,0,1
642,Student_642,5,1,3,1,1,0,1,1,0,1,0
643,Student_643,5,5,2,4,0,0,0,0,1,0,1
644,Student_644,3,5,1,2,1,0,0,1,1,1,1
645,Student_645,5,1,3,2,1,1,0,0,0,1,1
646,Student_646,2,3,4,1,0,0,0,1,0,0,0
647,Student_647,3,5,2,3,0,1,1,0,0,0,1
648,Student_648,5,5,3,4,1,1,1,0,1,1,1
649,Student_649,1,3,5,2,1,0,1,1,1,1,0
650,Student_650,2,3,3,1,0,1,0,1,1,0,1
651,Student_651,2,1,4,2,0,0,0,0,1,0,0
652,Student_652,2,4,2,1,1,1,1,0,0,0,1
653,Student_653,3,2,3,4,1,1,1,0,1,1,0
654,Student_654,5,4,1,3,0,1,0,1,0,0,1
655,Student_655,5,4,2,2,0,0,0,0,1,1,0
656,Student_656,1,5,3,2,0,1,0,1,1,0,0
657,Student_657,1,3,3,4,1,1,1,1,0,0,1
658,Student_658,2,5,2,3,1,1,0,0,0,1,0
659,Student_659,1,2,5,2,1,1,1,0,1,1,0
660,Student_660,3,1,1,4,1,1,1,0,1,0,1
661,Student_661,5,2,2,2,0,1,1,0,0,1,0
662,Student_662,2,5,1,2,0,0,0,0,1,1,0
663,Student_663,1,5,1,4,1,1,0,0,1,1,0
664,Student_664,3,5,2,4,1,1,1,0,0,0,0
665,Student_665,3,5,3,1,0,0,1,1,0,1,0
666,Student_666,1,4,5,1,1,1,1,0,0,1,0
667,Student_667,5,1,1,2,0,1,0,0,1,0,1
668,Student_668,1,4,1,4,0,0,0,0,0,0,0
669,Student_669,2,5,3,3,1,0,0,1,0,1,0
670,Student_670,1,3,2,3,1,1,1,1,0,0,0
671,Student_671,3,4,5,2,0,1,0,0,1,1,1
672,Student_672,1,5,1,1,0,1,0,1,0,1,1
673,Student_673,5,5,1,4,1,1,0,0,1,0,0
674,Student_674,4,1,2,4,1,0,0,0,1,0,1
675,Student_675,1,2,3,1,1,1,1,0,0,1,0
676,Student_676,5,4,4,4,0,0,0,1,1,1,1
677,Student_677,5,4,3,2,1,1,0,1,0,0,1
678,Student_678,3,4,1,4,0,0,1,1,1,0,1
679,Student_679,5,5,1,4,0,1,1,1,0,0,1
680,Student_680,5,1,5,1,1,0,0,1,1,1,0
681,Student_681,5,5,3,1,0,0,0,1,1,0,0
682,Student_682,5,5,4,3,1,0,1,0,1,1,0
683,Student_683,2,3,5,2,1,0,1,1,0,1,1
684,Student_684,2,1,4,1,1,0,0,0,0,0,0
685,Student_685,3,4,5,1,1,1,0,1,1,0,1
686,Student_686,1,2,3,1,1,1,0,0,0,1,0
687,Student_687,5,4,1,4,0,1,1,0,1,0,1
688,Student_688,1,5,4,2,1,0,1,1,0,1,0
689,Student_689,1,1,3,2,0,0,0,0,0,0,0
690,Student_690,3,1,4,4,1,1,0,1,1,1,0
691,Student_691,5,1,3,4,1,0,1,0,0,1,0
692,Student_692,5,3,5,1,1,0,1,0,0,1,0
693,Student_693,4,4,3,3,1,0,1,1,1,1,1
694,Student_694,1,3,5,3,0,0,1,0,1,0,1
695,Student_695,1,2,1,2,1,1,0,0,0,1,0
696,Student_696,2,5,5,3,1,1,0,0,1,1,1
697,Student_697,4,3,2,1,1,1,1,1,0,0,0
698,Student_698,2,3,1,4,0,0,1,0,0,1,1
699,Student_699,2,5,3,2,1,1,1,0,0,0,0
700,Student_700,2,1,3,2,0,0,1,1,0,1,0
701,Student_701,3,5,2,4,1,1,0,0,0,0,0
702,Student_702,3,4,3,3,1,1,1,0,1,0,0
703,Student_703,2,5,1,2,1,0,0,1,1,1,1
704,Student_704,4,1,1,4,1,1,0,0,0,1,1
705,Student_705,1,5,5,4,1,0,0,0,0,0,1
706,Student_706,4,3,4,3,1,1,0,1,1,0,1
707,Student_707,5,2,3,3,1,1,0,1,1,1,0
708,Student_708,3,3,2,1,0,1,1,1,1,1,1
709,Student_709,1,2,1,3,1,1,0,0,0,1,1
710,Student_710,1,5,1,3,1,1,1,0,1,1,0
711,Student_711,5,4,1,4,0,1,1,0,1,0,1
712,Student_712,5,5,4,2,1,0,0,0,0,0,0
713,Student_713,2,1,4,4,1,1,1,0,1,0,1
714,Student_714,3,5,3,1,0,1,1,0,1,0,1
715,Student_715,3,2,2,4,1,0,1,0,1,1,0
716,Student_716,4,3,4,1,1,0,0,0,0,0,0
717,Student_717,2,4,5,3,0,1,0,0,0,1,1
718,Student_718,2,5,4,2,0,1,0,0,0,1,0
719,Student_719,2,5,1,2,1,0,1,1,1,1,0
720,Student_720,2,3,2,4,0,1,1,0,1,1,1
721,Student_721,3,4,3,2,0,1,1,1,1,1,1
722,Student_722,3,5,4,1,0,1,1,0,0,0,1
723,Student_723,2,5,1,1,1,0,0,1,0,0,1
724,Student_724,4,2,5,3,1,1,0,1,1,0,1
725,Student_725,1,2,5,4,0,0,0,1,1,1,1
726,Student_726,1,1,3,3,0,1,1,0,1,0,1
727,Student_727,4,3,3,2,0,0,1,0,0,1,0
728,Student_728,2,4,4,3,0,0,1,1,1,0,1
729,Student_729,3,5,3,2,1,1,1,0,1,0,1
730,Student_730,1,5,1,1,1,0,0,1,1,1,1
731,Student_731,5,1,1,4,1,0,1,0,0,1,1
732,Student_732,5,5,1,4,1,1,0,1,1,0,0
733,Student_733,4,3,4,3,0,0,0,1,0,1,1
734,Student_734,2,1,4,2,1,0,1,1,0,1,0
735,Student_735,1,3,3,1,0,0,0,1,1,1,1
736,Student_736,2,1,4,2,0,0,0,1,0,0,1
737,Student_737,1,5,1,3,0,1,1,0,0,0,0
738,Student_738,4,1,2,2,0,1,0,0,1,0,0
739,Student_739,4,2,1,1,1,1,1,1,0,1,0
740,Student_740,5,4,2,3,0,0,1,0,1,1,0
741,Student_741,2,5,3,1,0,1,0,0,1,1,1
742,Student_742,5,4,5,3,0,0,1,1,1,1,1
743,Student_743,2,5,4,4,0,1,0,0,1,1,0
744,Student_744,5,4,4,2,1,0,0,0,0,0,1
745,Student_745,3,2,1,1,0,1,0,1,0,0,1
746,Student_746,3,4,1,1,1,0,0,0,0,0,1
747,Student_747,3,1,2,2,0,0,0,1,1,1,0
748,Student_748,3,4,4,1,1,0,0,1,1,0,1
749,Student_749,1,5,3,1,0,0,1,0,0,0,1
750,Student_750,3,3,1,1,0,1,0,1,1,0,1
751,Student_751,4,4,4,4,1,0,0,0,1,1,1
752,Student_752,4,4,5,1,1,0,1,1,0,1,0
753,Student_753,1,4,2,4,1,0,1,1,0,0,1
754,Student_754,3,5,1,2,0,1,0,1,1,0,0
755,Student_755,3,4,1,4,1,1,1,1,1,0,1
756,Student_756,3,5,3,1,1,1,0,0,1,0,0
757,Student_757,5,5,1,1,0,0,1,0,0,1,0
758,Student_758,2,3,4,1,1,0,1,0,1,0,1
759,Student_759,5,1,4,4,0,1,1,0,0,1,1
760,Student_760,2,5,4,3,0,0,0,0,0,0,0
761,Student_761,3,2,5,3,1,1,1,0,0,1,1
762,Student_762,3,4,5,2,0,0,1,1,1,1,1
763,Student_763,5,2,1,2,0,0,0,0,0,1,1
764,Student_764,5,4,5,2,0,1,0,0,0,0,0
765,Student_765,2,3,5,1,0,0,1,0,0,1,1
766,Student_766,4,5,3,3,1,0,1,0,1,1,0
767,Student_767,2,1,5,3,1,0,1,0,0,0,1
768,Student_768,5,5,2,2,0,1,0,0,1,0,1
769,Student_769,5,4,2,3,1,0,0,0,1,1,0
770,Student_770,1,1,2,2,0,0,1,0,1,1,1
771,Student_771,5,5,1,1,1,0,0,1,0,0,0
772,Student_772,1,1,4,3,1,0,1,0,0,0,0
773,Student_773,4,4,3,1,0,1,1,1,1,1,1
774,Student_774,2,3,1,1,0,1,0,0,0,0,0
775,Student_775,2,3,4,3,0,1,0,0,1,0,1
776,Student_776,1,5,3,4,0,0,0,0,1,1,1
777,Student_777,2,2,3,2,1,1,0,0,1,0,1
778,Student_778,5,4,3,3,0,1,1,0,1,1,1
779,Student_779,3,5,2,1,1,0,1,0,0,0,0
780,Student_780,1,5,2,2,1,0,0,0,0,0,0
781,Student_781,2,3,2,1,0,0,1,0,0,0,1
782,Student_782,1,1,3,2,1,1,0,1,0,0,0
783,Student_783,1,4,3,3,0,0,0,1,1,0,0
784,Student_784,3,1,2,1,0,1,1,1,1,0,0
785,Student_785,5,4,3,2,1,0,0,0,0,1,1
786,Student_786,1,2,2,2,0,1,1,0,1,0,0
787,Student_787,2,3,2,3,0,0,0,0,0,1,1
788,Student_788,4,2,2,2,0,0,1,1,1,0,1
789,Student_789,1,5,4,2,1,1,0,1,1,0,0
790,Student_790,1,3,3,1,1,0,1,0,0,0,1
791,Student_791,3,5,1,3,0,1,0,1,1,0,0
792,Student_792,5,2,2,3,0,0,0,1,1,0,1
793,Student_793,4,4,1,1,1,1,0,0,0,0,1
794,Student_794,2,5,4,4,1,1,1,1,0,1,0
795,Student_795,4,1,3,1,0,0,0,1,0,1,0
796,Student_796,2,4,2,1,1,0,0,0,1,0,0
797,Student_797,5,4,2,4,0,0,0,1,1,1,1
798,Student_798,2,2,2,2,0,1,0,0,1,0,1
799,Student_799,3,2,1,3,0,1,0,0,0,1,0
800,Student_800,3,3,4,3,1,1,1,1,1,1,0
801,Student_801,3,3,3,4,1,1,1,0,0,0,1
802,Student_802,3,1,4,3,1,1,1,1,1,1,1
803,Student_803,4,4,2,4,0,1,0,1,1,0,0
804,Student_804,5,1,4,2,1,1,1,0,1,0,1
805,Student_805,2,1,1,4,1,0,0,1,0,1,0
806,Student_806,2,2,5,3,0,1,1,0,1,0,0
807,Student_807,3,1,5,3,1,0,1,1,1,1,0
808,Student_808,3,1,3,4,0,1,1,0,0,0,0
809,Student_809,1,5,3,3,0,1,0,0,1,1,0
810,Student_810,5,3,4,4,1,1,0,0,1,1,1
811,Student_811,4,3,3,3,1,0,0,0,1,1,1
812,Student_812,2,4,1,1,0,1,1,0,0,0,1
813,Student_813,1,3,2,2,1,1,0,0,1,1,1
814,Student_814,1,4,2,3,1,1,0,0,1,1,0
815,Student_815,2,5,4,3,1,0,1,0,0,0,0
816,Student_816,4,3,2,3,0,0,1,1,0,1,1
817,Student_817,1,5,4,4,0,1,0,1,1,1,1
818,Student_818,1,3,3,3,1,1,1,1,0,0,0
819,Student_819,5,3,3,4,0,1,0,1,1,1,1
820,Student_820,4,5,1,3,1,0,1,1,0,1,0
821,Student_821,1,1,2,1,1,1,0,1,1,0,1
822,Student_822,4,1,1,1,1,1,0,1,0,0,1
823,Student_823,2,1,5,2,1,1,1,1,0,0,0
824,Student_824,3,1,1,4,0,0,1,0,1,1,1
825,Student_825,1,3,4,2,1,1,0,1,0,0,1
826,Student_826,5,2,4,3,0,1,1,1,0,0,0
827,Student_827,2,5,1,3,0,0,0,1,0,0,0
828,Student_828,4,2,3,1,1,1,1,1,0,1,1
829,Student_829,2,2,5,2,1,1,0,0,1,0,0
830,Student_830,1,4,1,3,0,1,1,0,1,0,0
831,Student_831,4,1,3,3,1,0,0,1,1,0,1
832,Student_832,3,3,1,4,1,0,1,1,1,1,0
833,Student_833,2,1,2,3,0,1,0,0,0,0,0
834,Student_834,1,1,4,2,0,0,0,0,0,0,0
835,Student_835,5,2,2,1,0,1,1,0,1,1,1
836,Student_836,4,4,2,1,1,1,1,1,0,1,1
837,Student_837,2,1,5,3,1,0,0,0,0,0,0
838,Student_838,2,5,3,3,0,0,0,0,0,0,1
839,Student_839,3,5,4,3,0,0,1,0,0,1,1
840,Student_840,3,1,2,4,1,1,1,0,1,0,0
841,Student_841,5,2,4,3,0,1,0,0,0,0,1
842,Student_842,5,2,3,3,0,1,0,0,1,1,1
843,Student_843,1,3,1,4,1,1,0,1,0,0,0
844,Student_844,1,4,2,2,0,0,1,1,1,1,0
845,Student_845,5,2,3,4,1,1,1,0,1,1,1
846,Student_846,5,3,4,1,0,0,0,0,1,0,0
847,Student_847,4,5,3,4,1,1,1,0,1,1,1
848,Student_848,3,5,1,4,1,1,0,1,1,1,0
849,Student_849,1,5,3,2,0,0,0,1,0,0,1
850,Student_850,3,1,4,2,0,0,1,1,0,0,0
851,Student_851,3,4,2,3,0,1,1,1,0,1,0
852,Student_852,5,3,2,4,1,0,1,0,1,1,0
853,Student_853,4,4,5,2,0,1,0,1,0,0,1
854,Student_854,2,1,4,1,1,1,1,0,1,0,1
855,Student_855,4,3,5,3,0,1,1,0,1,1,1
856,Student_856,4,3,5,4,1,1,1,0,1,0,0
857,Student_857,3,2,1,1,0,0,0,0,1,1,1
858,Student_858,4,4,4,2,1,0,0,0,1,0,0
859,Student_859,1,4,2,3,1,0,0,0,1,1,0
860,Student_860,3,2,4,1,1,0,1,0,1,1,0
861,Student_861,1,5,1,4,1,1,0,0,0,1,0
862,Student_862,2,1,4,1,1,1,0,1,1,0,1
863,Student_863,3,4,4,3,1,0,0,0,1,1,1
864,Student_864,2,2,5,4,0,0,1,1,0,0,1
865,Student_865,3,3,4,4,1,0,0,0,0,0,0
866,Student_866,5,2,5,1,0,1,0,0,0,1,1
867,Student_867,4,5,5,3,0,0,0,0,0,0,1
868,Student_868,5,1,3,4,0,1,1,0,1,0,1
869,Student_869,2,5,1,3,0,0,0,0,0,1,0
870,Student_870,4,3,5,2,0,0,0,1,0,1,1
871,Student_871,3,3,4,1,0,1,0,0,1,0,0
872,Student_872,4,3,5,3,0,1,1,1,0,1,0
873,Student_873,1,3,5,2,1,0,1,0,0,1,1
874,Student_874,4,2,5,2,0,0,0,1,1,1,0
875,Student_875,1,3,2,3,0,1,0,1,1,0,0
876,Student_876,4,3,2,3,1,1,0,1,0,1,0
877,Student_877,1,2,2,1,1,1,1,0,1,0,0
878,Student_878,2,3,2,1,0,1,1,1,1,1,1
879,Student_879,5,5,3,4,1,1,1,1,1,0,1
880,Student_880,3,5,5,1,0,0,1,0,0,1,0
881,Student_881,4,4,3,3,1,1,0,0,0,1,1
882,Student_882,5,5,4,4,0,0,0,0,1,0,0
883,Student_883,3,1,1,2,1,1,1,1,1,1,0
884,Student_884,3,1,3,2,0,1,1,0,1,1,0
885,Student_885,1,1,2,3,1,0,1,0,0,1,1
886,Student_886,2,2,2,4,0,0,0,1,0,1,0
887,Student_887,2,5,4,4,1,1,1,0,0,0,0
888,Student_888,5,1,5,1,1,1,1,0,0,1,1
889,Student_889,2,4,1,2,1,1,1,0,0,0,1
890,Student_890,4,2,3,2,1,0,1,0,0,0,0
891,Student_891,2,4,5,1,1,0,1,1,1,0,1
892,Student_892,5,5,5,2,0,1,0,0,0,1,0
893,Student_893,2,3,3,1,0,0,1,1,0,1,0
894,Student_894,4,4,3,2,0,1,1,0,0,0,0
895,Student_895,1,3,3,2,1,0,0,1,1,0,0
896,Student_896,5,2,3,2,1,1,1,1,1,0,0
897,Student_897,1,4,2,1,1,1,1,0,1,1,1
898,Student_898,1,4,5,2,0,1,1,0,1,0,1
899,Student_899,1,2,5,2,0,0,0,0,1,1,0
900,Student_900,3,2,2,4,0,1,1,1,1,0,0
901,Student_901,3,1,5,2,1,1,0,1,1,1,1
902,Student_902,1,5,3,3,1,0,0,0,1,0,0
903,Student_903,5,4,1,2,1,0,1,1,0,1,0
904,Student_904,4,4,5,2,0,1,0,0,0,1,0
905,Student_905,4,2,1,4,1,1,1,0,0,1,1
906,Student_906,2,2,1,4,1,1,0,0,0,0,0
907,Student_907,5,5,2,1,1,1,0,0,1,1,0
908,Student_908,3,2,4,1,0,0,0,1,0,0,0
909,Student_909,1,3,5,3,0,1,1,0,0,1,0
910,Student_910,2,3,2,4,0,0,1,1,0,1,0
911,Student_911,4,3,2,1,1,1,0,0,0,1,1
912,Student_912,3,3,1,1,1,1,1,0,0,1,1
913,Student_913,3,5,5,1,0,1,0,1,1,0,1
914,Student_914,1,4,2,4,1,0,1,1,0,1,1
915,Student_915,4,3,3,4,1,0,0,0,1,0,1
916,Student_916,5,2,2,3,1,0,1,0,1,1,0
917,Student_917,3,3,3,4,0,1,0,1,1,1,1
918,Student_918,1,5,4,4,0,0,1,1,0,0,0
919,Student_919,5,2,3,4,0,1,1,1,1,0,1
920,Student_920,4,3,3,3,1,1,1,0,0,0,1
921,Student_921,3,4,1,2,0,1,1,0,0,0,0
922,Student_922,5,2,2,2,0,1,1,0,0,0,0
923,Student_923,5,2,4,1,0,1,0,0,1,0,0
924,Student_924,5,4,2,2,0,1,0,1,0,0,1
925,Student_925,3,2,3,2,0,1,1,1,0,0,0
926,Student_926,3,3,3,3,1,1,1,1,1,1,1
927,Student_927,2,2,2,3,1,0,0,1,1,0,1
928,Student_928,4,3,4,2,1,1,1,1,0,1,0
929,Student_929,1,4,4,2,1,0,1,1,1,0,0
930,Student_930,5,1,1,2,1,1,1,0,1,0,1
931,Student_931,2,4,3,1,1,1,1,0,1,0,1
932,Student_932,1,3,3,3,0,1,0,1,0,0,0
933,Student_933,2,5,1,2,1,1,1,1,1,1,0
934,Student_934,3,4,2,4,1,0,0,0,0,0,0
935,Student_935,5,5,3,2,1,0,0,1,0,0,1
936,Student_936,1,5,2,4,1,0,0,0,0,0,0
937,Student_937,1,3,4,1,1,0,0,0,0,0,1
938,Student_938,1,3,5,4,1,0,1,1,0,0,1
939,Student_939,1,1,1,3,1,0,0,1,1,0,0
940,Student_940,1,2,3,1,1,1,1,0,0,1,0
941,Student_941,2,4,1,1,0,1,1,0,0,0,0
942,Student_942,5,3,4,2,1,0,0,1,0,1,1
943,Student_943,3,4,4,1,1,0,0,0,1,1,1
944,Student_944,3,5,4,1,1,0,1,1,0,0,1
945,Student_945,3,2,4,4,1,1,1,0,1,0,1
946,Student_946,3,1,5,2,1,1,0,1,1,0,1
947,Student_947,2,4,2,3,0,1,0,0,1,1,0
948,Student_948,4,2,2,2,0,1,1,1,0,0,0
949,Student_949,5,1,5,3,0,1,0,1,0,1,0
950,Student_950,1,4,2,4,0,0,0,1,0,0,0
951,Student_951,4,2,4,1,0,1,1,1,1,0,0
952,Student_952,3,3,2,1,1,0,1,1,0,1,1
953,Student_953,4,4,1,2,0,1,1,0,0,0,0
954,Student_954,5,2,2,2,0,0,1,0,1,0,1
955,Student_955,1,1,1,2,0,1,1,1,0,0,1
956,Student_956,1,2,3,1,0,1,1,0,1,1,1
957,Student_957,5,3,1,1,1,1,0,0,0,1,1
